PROJECT ID,ORIGINAL SUBMISSION DATE,PROJECT NAME,WORKSPACE,PROJECT GROUP,AWARDED,BRAND,PRODUCT,AGENCY,CAMPAIGN,VENDOR,PHASE,SUBMISSION,BID NAME,BIDFILE TYPE,BID TOTAL,BID TYPE,AVERAGE BID,DIVERSITY:: WOMAN DIRECTOR,DIVERSITY:: MIINORITY DIRECTOR,DIVERSITY:: WOMAN EDITOR,DIVERSITY:: MIINORITY EDITOR,DIVERSITY:: WOMAN OWNED,DIVERSITY:: MINORITY OWNED,SPEND:: ANIMATION,SPEND:: ART DEPARTMENT LABOR,SPEND:: ART DEPARTMENT MATERIALS,SPEND:: AUDIO POST,SPEND:: BEHIND THE SCENES,SPEND:: CATERING / CRAFT SERVICE,SPEND:: COLOR GRADING,SPEND:: COVID LABOR,SPEND:: CUSTOM,SPEND:: DESIGN,SPEND:: DIRECTOR/ CREATIVE FEES,SPEND:: DO NOT USE,SPEND:: EDITORIAL GRAPHICS,SPEND:: EDITORIAL LABOR,SPEND:: EDITORIAL MISC,SPEND:: EDITORIAL OFFLINE,SPEND:: EDITORIAL PREP,SPEND:: EQUIPMENT COSTS,SPEND:: EXPENDABLES,SPEND:: FILM STOCK & DIGITAL MEDIA,SPEND:: FINISHING,SPEND:: FOREIGN PRODUCTION SERVICES,SPEND:: HAIR & MAKEUP,SPEND:: INTERACTIVE,SPEND:: LOCATION & TRAVEL EXPENSES,SPEND:: MEALS,SPEND:: MISCELLANEOUS,SPEND:: MUSIC,SPEND:: OTHER LABOR,SPEND:: PHOTO RETOUCHING,SPEND:: PRE-PRODUCTION EXPENSES,SPEND:: PRE-PRODUCTION LABOR,SPEND:: PRODUCTION COVID 19 COSTS,SPEND:: PRODUCTION STAFF,SPEND:: PRODUCTION SUSTAINABILITY,"SPEND:: PROPS, WARDROBE, ANIMALS",SPEND:: SHOOTING CREW LABOR,SPEND:: SOCIAL MEDIA,SPEND:: SPECIAL INSURANCE,SPEND:: STILL PHOTOGRAPHER FEES,SPEND:: STILL PHOTOGRAPHY PRODUCTION,SPEND:: STILLS POST PRODUCTION,SPEND:: STUDIO & LOCATIONS COMBINED,SPEND:: STUDIO RENTAL & STAGE EXPENSES,SPEND:: TALENT,SPEND:: TALENT EXPENSES,SPEND:: VFX,SPEND:: WARDROBE,Women Work Pitched,Women Work Awarded,AvgBidPrice LUT.Average Bid Price
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Bid 1 submitted 24 October 2023 - MEXICO CITY,,Original,813485,firm-bid,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Stella | The Last Artois | Cabin Editing Company,,Original,110000,firm-bid,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Stella The Last Artois Bid#3317.3,,Original,110880,firm-bid,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Stella The Last Artois Bid#3317.4,,Original,110843,firm-bid,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,stella mill pckage,Stella The Mill - Original Bid,Original,225238,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Stella mill package 2,Stella | The Mill - bid V2,Original,215100,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Stella Mill package 3,Stella | The Mill - bid V3,Original,217900,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10/16/2023 20:00,The Last Artois,GHQ,GUT,0,n/a,n/a,GUT,n/a,,Film & Video Production,Stella Mill package 4,Stella | The Mill - bid 4,Original,216400,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Film & Video Production,Serial Picture / John Hillcoat Budweiser Bid Pckg V1,JH_Budweiser_Bid_V7,Original,1462978.3,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Film & Video Production,Budweiser Bid Package HAR v1,,Original,1589337,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,1,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,SMUGGLER,Film & Video Production,Budweiser Bid Package HAR v2,Bid.Budwesier.HAR.v2,Original,1475629.353,firm-bid,1573029.663,,,,,,,,221427.855,243900,,,,,,,,105000,,,,,,,92600,,5700,,,,,137407,,5557.5,,,,20690,128636.22,,,,,,,,,,,,,,0,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Film & Video Production,RSA / Jake Scott - Budweiser Bid Package 11/09/2023,RSA_Budweiser BID_11.09.20223,Original,1764174,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,1,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,Whitehouse Post,Editorial,Editorial - WHP *Revised,abid_310114_export_notes,Original,130275,firm-bid,138956.25,,,,,,,,,,,,,,,,,,,,87500,1400,40375,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Editorial,Budweiser Old School,,Original,197600,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Editorial,Cosmo-Edit-BudSB2024-1108,Cosmo-Bid_21017_1-BudSB24,Original,111830,firm-bid,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Editorial,Cosmo-Edit-BudSB2024-1110-Bid210172,Cosmo-Edit-BudSB2024-1110-210712,Original,116120,firm-bid,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Audio Post,Sonic Union - Audio Post Bid Estimate,,Original,36100,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Audio Post,Sonic Union ABID BidFile Submission,Sonic Union ABID Budweiser Submission,Original,36100,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,1,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,Sonic Union,Audio Post,Sonic Union ABID Submission Revised 11/16/23,Sonic Union Budweiser Old School Delivery ABID Submission 111623,Original,37350,firm-bid,36516.66667,,,,,,,,,,37350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Finishing,John Hillcoat Treatment,abid_7594_John_Hillocat,Original,450000,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Finishing,Henry Alex Rubin Treatment,abid_7594_Henry_A_Rubin,Original,450000,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Finishing,Jake Scott Treatment,abid_7593_Jake_Scott,Original,450000,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Finishing,Q1117308_Budweiser_FCB_TheMill,abid_1117308_export,Original,465450,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Finishing,Q1117396_Budweiser_FCB_TheMill,abid_1117396_export,Original,412245,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Finishing,Q1117405_Budweiser_FCB_TheMill,abid_1117405_export,Original,410445,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,1,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,The Mill,Finishing,Q1117536_Budweiser_FCB_TheMill,abid_1117536_export,Original,415195,firm-bid,436190.7143,,,,,,,,,,,,,,,415195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Music,Music Composition Bid,BudOSD_BidB_FORABID,Original,95750,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,1,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,Barking Owl,Music,Revised Music Composition Bid,BudOSD_BidD_FORABID,Original,81250,firm-bid,87125,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81250,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Music,Walker x Budweiser Super Bowl 2024 Bid,,Original,90000,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10/31/2023 15:44,Budweiser Super Bowl 2024 -- Old School Delivery,NAZ,FCB,0,Budweiser,Budweiser,FCB,Bud Light Super Bowl / Equity Production,,Music,duotone - Music Bid,,Original,81500,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Op 01 - Worldwide  (Production cost),,Original,545632,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Op 01 - Worldwide (Talent cost),,Original,127732,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Op 02 - WW Without US (Production Cost),,Original,545632,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Op 02 - WW Without US (Talent Cost),,Original,120820,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Additional 01 year extension cost (worldwide),,Original,91667,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Additional 01 year extension cost (WW Without US),,Original,84754,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Budweiser Quality Rough Crowd Director Elliott Power,,Original,692140.61,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Budweiser Rough Crowd Elliott Power Prod V6 - more premium,,Original,687505.9,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Quality Corrected Bid Letter,,Original,687505.9,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Quality Rough Cut revised Bid Letter,,Original,685167.89,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Quality version 7_rev1,,Original,687505.9,firm-bid,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Primo Content,231113_AICP_Bud_Crowd_Primo_Dir.NicoAndAlvaro v2,Original,578655.6383,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Iconoclast | BUD | PRODUCTION,,Original,728000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Iconoclast | BUD | TALENT WW,,Original,116477,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Iconoclast | BUD | TALENT WW Excluding US,,Original,106064,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Iconoclast | BUD | PRODUCTION | V2,,Original,627110,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Iconoclast | BUD | TALENT WW Excluding US | V2,,Original,81962,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Iconoclast | BUD | TALENT WW | V2,,Original,96542,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Budweiser_Bid_Package_Bacon_v02,,Original,3864491,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Budweiser_Startup_Budget_v03,,Original,1331832,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Film & Video Production,Bacon_Budweiser_Budget_v04,,Original,3862187,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Bacon Production,Film & Video Production,Bacon_Budweiser Coverletter_v04 & Production Budget_v04,,Original,3862187,firm-bid,918707.7654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Bacon Production,Film & Video Production,BUD_Products_Bacon_overage_V04b,BUD_Products_Bacon_overage_V04b,Overage,129075.6,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107563,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Editorial,"Budweiser ""Rough Crowd""",Bid_12370_2,Original,74591,firm-bid,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Editorial,BUDWEISER_EDIT_QUOTE_231117_3913.4,,Original,30200,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Editorial,BUDWEISER_EDIT_QUOTE_231205_3913.6 - GAIA,,Original,24400,firm-bid,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Editorial,1207 - JOINT SP Quality ROUGH CROWD Post Produccion_V2,,Original,45175,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Editorial,aicp letter for rough crown,,Original,45175,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Editorial,14318.2 | Cabin Edit | Budweiser,,Original,40000,firm-bid,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Editorial,14318.3 | Cabin Edit | Budweiser,,Original,39312,firm-bid,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,1,Budweiser,Budweiser,W+K,Music / Quality,Cabin Editorial,Editorial,14318.4 | Cabin Edit | Budweiser,,Original,30000,firm-bid,41106.625,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,Elliot,,Original,122625,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,Martin de Turrah bid,,Original,150450,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,Bud Label Replacement,,Original,38450,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,Bud 0.0 label replace,,Original,26850,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,Post Production of Budweiser Quality + extra logo adaptation on glass of beer + on set VFX Supervision,,Original,53194,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,Color & VFX incl. glass design variations - Bid Baconx X,abid_2104_export,Original,149900,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,Color Bid from Co3,,Original,12000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Finishing,Joint Final Award,,Original,45175.5,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,OP1a) Licensed soundtrack Worldwide,,Original,23000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,Op1b)Licensed Soundtrack - Worldwide excluding US,,Original,20000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,Op2a) Music Arrangement of 1 new version of a licensed soundtrack - Worldwide,,Original,30000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,Op2b) Music Arrangement of 1 new version of a licensed soundtrack - Worldwide excluding US,,Original,27000,firm-bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,Option A,Budweiser_AICPaudioEvilTwin_081123_A,Original,29300,firm-bid,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,Option B,Budweiser_AICPaudioEvilTwin_081123_B,Original,34700,firm-bid,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,11/1/2023 21:39,Bud Quality Production,GHQ,W+K,0,Budweiser,Budweiser,W+K,Music / Quality,,Audio Post,Mugshot Audio post,,Original,29508.2,firm-bid,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
